timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533548289349065,0,-2,-1,1,-54,-65,-1,0
1533548289369003,-2,-3,-2,15,79,25,-4,-2
1533548289369003,0,-4,0,2,-56,29,-4,-4
1533548289371004,1,3,6,12,-23,70,3,0
1533548289371004,-3,-4,-7,-35,83,11,-3,-2
1533548289383002,-2,-2,-11,-47,-85,42,-5,-1
1533548289383002,-2,4,0,30,30,86,1,1
1533548289392003,-2,-3,-7,9,32,39,-2,2
1533548289392003,1,0,5,-5,-4,101,1,3
1533548289406003,-1,-3,-1,-7,-45,79,-1,-1
1533548289406003,1,3,-7,12,77,81,-1,0
1533548289413003,-4,-5,2,11,-51,89,1,-2
1533548289413003,2,2,0,19,8,77,-1,2
1533548289431033,-4,-2,4,-2,3,55,-2,-2
1533548289431033,-3,0,-1,-23,7,11,-2,-5
1533548289433064,-1,-2,-11,16,3,26,-2,-2
1533548289433064,-2,-4,6,22,0,26,0,-2
1533548289452032,-1,-1,4,-6,-14,-4,0,0
1533548289452032,0,-3,-1,-3,-16,-13,-2,1
1533548289454032,4,2,10,12,36,11,-2,1
1533548289454032,3,5,-4,5,-17,4,-2,1
1533548289466001,1,1,0,-12,-18,-7,0,-3
1533548289466001,0,-5,-3,-9,-13,-7,-2,-1
1533548289473000,0,0,4,26,29,-12,1,1
1533548289473000,2,3,0,-23,-39,-12,-2,0
1533548289489002,2,4,2,9,-23,-1,1,1
1533548289489002,-9,-7,2,0,65,-22,-1,-6
1533548289491002,2,6,-9,-46,-31,-19,-1,-1
1533548289491002,-1,3,1,-1,-1,-27,2,-3
1533548289512029,0,2,0,13,14,-31,2,0
1533548289512029,2,3,0,-11,-72,-104,1,1
1533548289514062,0,-1,-2,35,14,-28,1,-1
1533548289514062,-2,-2,-1,-5,1,-11,-2,1
1533548289526000,4,3,6,49,26,9,3,1
1533548289526000,1,1,-4,-6,-35,64,0,2
1533548289533000,3,2,-9,-27,-15,53,-2,0
1533548289533000,-4,-4,0,-6,-11,57,-1,-7
1533548289548999,2,0,8,19,3,53,1,-1
1533548289548999,0,-3,0,-11,-16,44,-2,0
1533548289551001,2,1,5,8,-20,37,2,2
1533548289551001,-4,-10,-9,-33,15,45,-5,0
1533548289572000,-2,-3,-2,-22,-21,34,-2,0
1533548289572000,-2,-1,6,36,47,36,1,-1
1533548289574062,1,0,-5,-36,-44,57,-3,0
1533548289574062,-2,0,-9,7,11,39,-2,0
1533548289586000,-7,-9,-9,-41,1,26,-2,-2
1533548289586000,-1,5,-2,-12,-22,41,2,-1
1533548289593001,-3,0,20,33,47,25,1,0
1533548289593001,0,2,4,24,-9,-3,1,3
1533548289608999,1,0,-6,-11,10,-5,0,1
1533548289608999,2,0,-1,-3,-12,-9,-3,-1
1533548289611000,1,1,1,31,-3,-18,0,1
1533548289611000,-2,-1,-4,-12,16,-19,-2,-3
1533548289631998,0,-2,-2,-11,-11,-18,-1,-3
1533548289631998,-4,-4,7,16,0,-4,-1,-2
1533548289634008,-1,-2,-3,-12,14,-6,-1,-3
1533548289634008,2,2,7,12,-28,-2,1,1
1533548289645999,-3,0,-1,10,17,-7,3,0
1533548289645999,3,4,-5,-44,-15,1,-1,1
1533548289652999,-3,-4,-3,-7,26,-7,-3,-3
1533548289652999,-1,-4,-1,6,-3,0,1,-2
1533548289669001,-2,-3,-1,12,-23,-9,1,-3
1533548289669001,1,0,-3,-15,3,-11,0,-2
1533548289670999,-2,-6,-3,-5,1,-5,0,-3
1533548289670999,2,3,11,18,-10,-8,1,1
1533548289692007,-3,-3,-13,-24,1,-14,-5,-1
1533548289692007,0,1,3,15,10,2,-2,0
1533548289693999,-3,-1,-8,-25,-15,1,-3,-2
1533548289693999,-1,-6,-5,1,2,-7,-1,-2
1533548289705997,3,5,-6,-8,-10,-8,1,1
1533548289705997,-7,-7,5,29,2,-14,1,-2
1533548289712998,2,4,6,22,42,-14,1,0
1533548289712998,2,3,-6,-36,-49,-12,0,0
1533548289728997,-3,-2,-6,16,15,-13,-2,0
1533548289728997,-2,-1,-10,-26,-15,-3,-2,1
1533548289730998,-2,0,6,21,7,-5,0,0
1533548289730998,1,-1,2,25,85,-3,-5,0
1533548289752028,2,-1,1,-22,-29,-3,0,-3
1533548289752028,4,5,4,19,9,-2,1,0
1533548289754059,-1,-6,-7,-8,-13,1,2,-1
1533548289754059,-3,1,0,0,-4,2,1,-2
1533548289766059,-5,-3,-5,-31,-13,-2,-3,-1
1533548289766059,1,1,1,1,9,0,0,-2
1533548289775059,1,1,-1,15,23,-2,1,1
1533548289775059,2,0,-6,-2,-14,-9,-1,-2
1533548289788996,0,1,7,0,-5,-3,1,1
1533548289788996,-2,0,-3,-12,20,-11,-1,-1
1533548289790998,-2,1,-4,-12,-15,-2,-2,0
1533548289790998,-3,-2,-1,15,7,-5,1,-1
1533548289812031,2,5,13,34,11,-2,0,2
1533548289812031,0,-3,-14,-26,-33,4,-2,0
1533548289814059,-5,-7,0,-23,-25,-7,-4,-5
1533548289814059,-1,-5,-4,-13,-8,-4,-1,0
1533548289826058,2,1,2,-3,-1,-4,-3,-2
1533548289826058,0,1,3,6,-3,2,1,1
1533548289835058,-1,-1,5,35,11,-3,2,0
1533548289835058,2,-1,-6,-30,1,0,3,1
1533548289848997,-1,-8,-9,0,12,-6,-1,-1
1533548289848997,3,5,-3,-18,-6,1,0,-1
1533548289852000,1,2,-2,-11,-16,3,-2,-1
1533548289852000,-2,0,6,20,5,-1,-1,2
1533548289872003,1,1,2,13,12,4,1,1
1533548289872003,-2,0,1,12,3,-3,-1,-3
1533548289874997,-3,1,-7,-2,-6,-1,-1,0
1533548289874997,0,1,2,-8,-12,0,-3,-4
1533548289886997,-1,2,8,34,30,2,0,1
1533548289886997,0,-1,2,-29,-41,0,0,-1
1533548289895058,-1,-6,-19,-59,-9,-4,-1,-3
1533548289895058,-2,-2,-1,6,-4,-4,-2,0
1533548289908996,2,2,-2,2,4,-4,0,0
1533548289908996,-7,-2,4,15,28,4,-1,0
1533548289910996,0,4,3,10,-8,-2,-1,1
1533548289910996,-2,-1,1,23,2,-4,-1,-4
1533548289931996,0,-2,-6,-34,-7,1,-3,-3
1533548289931996,3,1,-1,-8,-7,-2,-2,1
1533548289934997,0,-1,2,9,18,-1,-1,1
1533548289934997,1,1,8,15,-24,2,-1,0
1533548289946031,3,0,1,2,1,11,0,1
1533548289946031,2,-5,-13,-11,8,5,-2,1
1533548289955057,-2,3,2,-18,1,10,1,-1
1533548289955057,0,1,3,5,10,3,2,1
1533548289968996,-1,-2,-3,1,-9,2,-1,0
1533548289968996,0,0,3,19,17,-1,1,1
1533548289970995,0,1,1,4,-21,-4,1,1
1533548289970995,-2,-1,-5,-21,-12,-5,0,0
1533548289992026,0,0,-1,-7,-7,-3,-1,0
1533548289992026,-3,-3,3,8,2,-5,0,-2
1533548289994057,2,0,4,9,12,-2,2,-2
1533548289994057,0,-2,-4,-3,1,-4,-3,-3
1533548290006056,0,0,3,10,-18,-3,-3,-2
1533548290006056,-4,-3,-6,-25,0,0,-5,-4
1533548290015057,-3,-2,-1,-1,-5,-3,-1,-1
1533548290015057,-2,1,-4,-1,-11,2,1,2
1533548290028995,-3,0,3,19,6,-1,-2,-1
1533548290028995,2,-1,-6,-26,-7,-1,0,-1
1533548290031994,-1,-1,4,22,9,3,-2,-3
1533548290031994,0,-2,1,1,14,1,1,0
1533548290052027,-3,-4,-2,-16,13,-4,0,-1
1533548290052027,0,-2,-3,-4,-53,0,-2,-2
1533548290054024,0,-2,0,-9,10,0,1,-1
1533548290054024,0,0,-2,-2,-7,-5,-1,1
1533548290066055,-2,-1,-2,7,7,3,1,-2
1533548290066055,-2,1,10,44,24,3,1,-1
1533548290075056,0,-5,-13,-54,-29,0,-2,-1
1533548290075056,0,2,2,-11,11,4,-1,0
1533548290088992,2,1,0,34,7,-1,5,2
1533548290088992,1,-1,4,3,-1,0,-5,-1
1533548290090994,0,2,7,39,3,1,0,-1
1533548290090994,-2,-2,-6,-23,10,-1,-3,-3
1533548290111994,-2,2,-1,-14,-9,2,-1,1
1533548290111994,0,3,2,16,9,3,2,3
1533548290114055,-1,-1,-2,2,3,-8,-3,3
1533548290114055,1,0,2,16,12,-7,-12,-6
1533548290126054,-2,-1,4,9,11,5,1,-7
1533548290126054,0,-3,-8,-14,0,-5,5,1
1533548290135054,-3,-3,-6,-37,-16,-12,-35,-11
1533548290135054,2,-1,-1,0,2,19,40,6
1533548290148994,-3,-4,-3,13,-7,-7,-10,-4
1533548290148994,1,2,8,24,9,7,10,3
1533548290151993,-2,-9,-6,-4,8,3,-6,2
1533548290151993,1,-1,-1,-10,8,-2,-4,2
1533548290171993,0,3,0,2,-6,2,1,1
1533548290171993,-3,1,4,-4,5,-9,0,-2
1533548290174054,2,1,2,17,1,-32,1,0
1533548290174054,-5,-2,3,9,-11,-13,-7,-2
1533548290186025,0,-1,-7,-7,31,26,3,1
1533548290186025,0,0,0,-34,-44,13,-5,-2
1533548290195053,2,7,3,-21,16,18,-5,-3
1533548290195053,-5,-4,-2,35,30,6,12,3
1533548290208993,1,3,3,2,-72,-12,-52,-8
1533548290208993,-5,-10,-10,-38,-2,17,62,5
1533548290210992,4,-1,6,22,12,1,-4,-1
1533548290210992,0,1,-3,-15,1,-9,-3,7
1533548290232023,0,-1,4,-6,23,-79,-24,-5
1533548290232023,-1,0,4,32,17,-16,-24,-13
1533548290234993,-3,0,2,4,-5,9,19,2
1533548290234993,-1,-3,-3,-5,-21,28,-16,-5
1533548290246024,1,-3,-12,-37,-1,27,26,4
1533548290246024,0,1,-5,-13,-3,4,-48,-13
1533548290255053,-2,-2,-1,36,16,23,40,3
1533548290255053,0,-1,3,-8,6,0,1,-11
1533548290268991,-3,0,-3,-5,-5,12,20,9
1533548290268991,1,0,-8,-46,-21,-6,0,6
1533548290270991,0,-2,1,-1,7,10,-11,1
1533548290270991,-1,3,4,11,-1,-6,-4,0
1533548290291991,2,-4,-1,-2,1,2,5,-2
1533548290291991,3,0,0,16,15,8,4,1
1533548290294052,0,3,6,9,-6,-8,-1,2
1533548290294052,3,3,-1,7,-11,-16,5,2
1533548290306052,-1,-3,-5,-31,3,11,-4,-5
1533548290306052,-1,2,2,19,12,-7,-40,-2
1533548290315053,-2,-2,-4,-4,-9,-2,60,4
1533548290315053,0,2,-1,11,-2,-6,-7,-1
1533548290330019,-2,1,7,8,-12,-1,8,1
1533548290330019,-2,-2,-11,-4,1,0,-16,2
1533548290335990,2,-2,-4,-19,-13,-7,-20,2
1533548290335990,-3,-1,9,21,14,-5,1,-7
1533548290351991,-2,-9,-22,-79,-6,8,17,2
1533548290351991,0,-1,3,32,-3,-2,8,2
1533548290354053,-4,-4,0,18,-4,13,-17,-3
1533548290354053,0,-1,0,-4,9,19,1,13
1533548290366053,-2,3,7,22,0,17,-8,-9
1533548290366053,-1,3,9,5,-10,28,11,-1
1533548290375052,2,-1,-6,-11,4,9,-6,-1
1533548290375052,-1,-1,-5,6,-3,9,1,1
1533548290389051,-1,1,8,51,2,12,4,0
1533548290389051,-1,-6,-10,-66,-3,7,2,-2
1533548290396021,-1,0,1,4,1,0,1,1
1533548290396021,-1,-2,-3,-37,-6,10,-6,-3
1533548290411990,0,2,5,23,7,23,-1,0
1533548290411990,1,1,7,9,-4,27,12,3
1533548290414051,-1,2,5,14,3,23,-10,-2
1533548290414051,3,0,-2,4,-9,14,2,-6
1533548290434989,4,-1,-5,-9,-8,29,-31,-1
1533548290434989,1,-2,-2,13,13,24,24,3
1533548290435989,-3,-1,7,18,-8,29,-51,-10
1533548290435989,-6,-10,-21,-78,-6,17,30,8
1533548290449050,-1,-1,0,-13,-7,17,3,-10
1533548290449050,-2,-3,-1,25,5,-4,7,7
1533548290456019,3,3,0,0,-10,-15,-17,-1
1533548290456019,-5,-1,2,19,8,16,-17,-17
1533548290472019,-2,-2,0,2,10,9,0,1
1533548290472019,-1,1,-2,-8,-2,53,-18,-6
1533548290474051,1,1,0,5,7,40,32,2
1533548290474051,3,1,1,9,-9,-4,-5,6
1533548290493988,0,-4,-9,-37,-6,46,14,7
1533548290493988,0,2,5,39,7,32,-1,-5
1533548290495987,3,0,-2,-8,-6,-47,5,18
1533548290495987,-2,2,8,16,-1,79,-4,-20
1533548290509050,-5,-5,-10,2,0,104,-2,2
1533548290509050,-2,-3,-5,-12,2,111,-4,-1
1533548290516051,0,-1,2,-5,1,127,3,-4
1533548290516051,1,-1,-3,14,1,70,-4,6
1533548290531989,-1,2,4,-4,1,33,4,2
1533548290531989,-1,2,1,7,-7,-32,2,-1
1533548290534021,1,3,1,-12,8,-99,5,-4
1533548290534021,3,5,7,45,6,-128,-4,1
1533548290553988,0,-2,-3,-19,2,-128,0,-3
1533548290553988,-1,-2,-3,-6,-13,-120,0,0
1533548290555987,-6,-3,0,4,0,-94,-15,-3
1533548290555987,0,-1,1,2,-4,-73,15,3
1533548290569021,2,-1,-3,-24,-1,-67,8,11
1533548290569021,-1,-2,2,14,-2,-47,-7,-11
1533548290576050,-1,-2,-4,-9,2,-45,-1,-1
1533548290576050,2,1,3,28,6,43,-8,-2
1533548290591988,-3,-6,-15,-74,-18,4,-1,1
1533548290591988,-1,1,7,12,10,-28,0,3
1533548290594048,-3,-1,-7,1,-2,19,6,-2
1533548290594048,-2,-1,0,-7,-11,-27,-5,1
1533548290613987,0,3,11,41,7,-11,2,-2
1533548290613987,-2,-3,-4,0,5,-14,-1,0
1533548290615987,0,-2,-1,-10,-11,-7,4,-3
1533548290615987,1,0,0,-19,-4,22,-3,2
1533548290629016,4,0,2,27,0,-15,1,-5
1533548290629016,0,-3,-7,-34,-3,51,0,0
1533548290636048,1,3,2,30,3,97,-8,-1
1533548290636048,-1,0,-6,-7,1,45,1,2
1533548290651986,-5,-8,-8,-38,-18,-15,-6,-5
1533548290651986,4,4,10,27,6,-55,6,3
1533548290654020,1,-4,-6,-15,-5,49,0,0
1533548290654020,1,-3,-1,10,6,3,-6,-2
1533548290681986,-2,1,2,25,12,51,1,1
1533548290681986,-1,-2,-1,-2,3,-34,-1,-1
1533548290684048,0,-2,1,-7,-4,-63,6,-4
1533548290684048,2,-1,0,-14,-9,-62,-1,1
1533548290687986,3,0,2,19,5,-62,0,1
1533548290687986,-3,-1,-8,-11,-2,-28,-6,-17
1533548290696986,-2,3,2,2,-1,-58,2,-1
1533548290696986,-4,0,1,-9,-1,-47,2,0
1533548290711986,-1,0,-1,-12,0,-54,-1,-1
1533548290711986,3,2,8,20,2,1,4,6
1533548290714047,-1,-5,-13,-17,3,-2,1,-1
1533548290714047,1,-4,-8,-40,-6,1,-3,-2
1533548290733985,2,2,7,20,3,13,-1,2
1533548290733985,-1,1,4,6,1,6,0,7
1533548290735986,-4,-1,0,12,-1,-28,-1,-4
1533548290735986,-3,-3,-1,-13,-1,-14,10,1
1533548290747985,-1,-2,-3,20,3,22,-1,-4
1533548290747985,1,-2,-1,-8,-1,16,-13,-3
1533548290756985,1,0,1,16,-3,14,6,5
1533548290756985,3,1,-4,-12,-7,11,-4,12
1533548290772017,-3,0,-1,-8,3,-6,0,-15
1533548290772017,1,1,1,-13,-6,11,-1,3
1533548290774046,1,1,5,15,2,-38,6,4
1533548290774046,-5,-7,-7,-13,3,-12,-14,-10
1533548290793984,1,2,4,27,3,5,0,7
1533548290793984,-2,-2,-8,-26,-5,1,1,-5
1533548290795983,0,-1,2,-13,5,37,2,2
1533548290795983,1,1,2,10,-8,45,0,-5
1533548290807984,2,1,7,15,24,8,-3,1
1533548290807984,0,-2,-1,14,-7,25,3,1
1533548290816984,0,-3,-5,-6,-5,16,2,0
1533548290816984,-1,1,2,6,-1,-4,-3,-1
1533548290831984,-2,2,2,6,-2,5,4,-2
1533548290831984,-1,-1,-3,4,-4,-5,3,2
1533548290834985,-2,-5,-4,-18,-2,-7,-4,-4
1533548290834985,-1,-1,2,-10,7,-13,-4,-3
1533548290853984,-2,-2,-4,5,-18,0,-6,1
1533548290853984,1,0,-2,27,10,0,5,3
1533548290855984,-2,-4,-5,-61,-11,-6,-6,-4
1533548290855984,1,4,3,67,7,-2,-2,2
1533548290867982,0,-2,-2,-37,-4,0,10,2
1533548290867982,2,4,9,8,5,-3,-2,1
1533548290876983,-2,-2,-12,6,-2,10,-2,-4
1533548290876983,-1,0,2,3,2,13,3,-1
1533548290891984,-1,-1,1,20,6,9,-7,0
1533548290891984,-4,-1,-7,-25,-22,8,1,-11
1533548290894045,1,2,3,20,19,12,2,1
1533548290894045,1,-1,1,-4,1,2,1,-2
1533548290913983,1,1,0,4,-5,-2,0,-3
1533548290913983,0,-5,-6,-38,-5,2,0,5
1533548290915984,2,-1,-1,1,-4,5,1,3
1533548290915984,-4,-3,-2,-11,-9,2,0,1
1533548290927982,1,-1,1,4,-3,15,-4,4
1533548290927982,1,0,2,1,16,18,6,0
1533548290936982,-1,0,-2,3,-1,8,-1,-4
1533548290936982,1,-1,-5,12,7,0,-14,-4
1533548290951982,-2,-6,-8,-25,-11,0,13,1
1533548290951982,-1,-4,-4,-5,3,-16,3,1
1533548290954043,-2,-1,2,6,-2,-9,-6,-4
1533548290954043,0,0,3,23,3,-15,1,3
1533548290973982,-2,-2,-6,-53,-8,-15,-8,-2
1533548290973982,0,-1,0,5,-3,1,0,-2
1533548290975982,0,1,2,12,1,-4,0,1
1533548290975982,-2,2,3,5,-11,-1,4,8
1533548290987982,2,5,7,55,7,0,-9,-8
1533548290987982,-2,-4,-18,-78,-8,-1,4,-1
1533548290996982,3,2,3,15,-4,4,-1,0
1533548290996982,-2,-4,-9,-34,2,9,1,-2
1533548291012011,-2,0,7,50,5,8,0,5
1533548291012011,-5,-1,-7,-11,-1,3,-8,2
1533548291014043,-3,-3,-2,1,-7,5,-1,0
1533548291014043,1,-1,-3,-14,-13,-1,5,-3
1533548291033981,0,-1,1,13,6,2,-5,-3
1533548291033981,-1,0,2,5,1,-7,-4,-4
1533548291035980,-1,-2,-7,-33,-30,-6,-8,-2
1533548291035980,0,-1,-1,17,46,0,18,2
1533548291047980,0,-4,-4,-25,-2,-5,0,-1
1533548291047980,-2,0,3,23,4,4,-2,1
1533548291056981,1,-1,0,8,-10,19,4,0
1533548291056981,0,0,-3,-10,-13,10,2,-4
1533548291071981,1,1,-2,-3,2,4,-12,2
1533548291071981,-2,1,10,20,-8,1,3,1
1533548291074042,0,-1,-5,18,24,-5,-2,-1
1533548291074042,2,-3,-2,-7,-17,9,-3,-4
1533548291093981,-1,-4,-7,-21,3,2,5,1
1533548291093981,0,5,7,7,-12,-5,0,1
1533548291095980,-4,4,9,36,13,-4,2,2
1533548291095980,-1,1,0,-5,4,-1,-5,1
1533548291107981,-4,0,-1,-14,-11,-1,4,-2
1533548291107981,1,-2,2,40,10,0,-5,-2
1533548291116980,1,-2,0,-25,2,-10,2,-2
1533548291116980,-2,-5,-12,-42,-2,-8,-3,2
1533548291131981,2,1,5,-1,-14,-3,-4,-3
1533548291131981,1,0,-6,15,13,-5,-6,-1
1533548291134040,-1,0,-2,3,8,1,10,-1
1533548291134040,2,1,2,-2,-19,-6,-1,2
1533548291153981,-1,-1,-3,12,3,-6,1,1
1533548291153981,-2,-2,1,9,3,4,2,-2
1533548291155980,3,1,5,10,-39,0,-1,3
1533548291155980,0,0,-3,-8,47,4,-6,-2
1533548291167979,1,-3,0,-1,-3,1,7,1
1533548291167979,-1,0,-1,6,6,4,-1,2
1533548291176980,-1,-2,-3,-11,-3,-1,-4,-1
1533548291176980,-1,3,6,2,-21,-2,0,-2
1533548291191979,2,0,2,14,2,-7,-2,-2
1533548291191979,1,-1,-1,-6,-4,-5,-3,0
1533548291194040,-2,-4,-5,-9,9,3,-4,-3
1533548291194040,-1,-1,2,2,-34,2,1,-1
1533548291213979,-1,-2,-8,-6,39,7,0,-1
1533548291213979,0,2,9,3,-10,2,-1,-2
1533548291215979,-2,-1,-13,-9,-2,-5,3,-11
1533548291215979,0,-2,-1,16,-1,-8,-9,-5
1533548291227978,1,-1,0,-20,-11,2,10,3
1533548291227978,3,0,3,38,-19,0,-10,5
1533548291236979,-1,-3,-3,-49,4,-2,-3,4
1533548291236979,-1,2,5,29,32,8,2,2
1533548291253007,-3,-3,-8,-35,-8,1,-8,-4
1533548291253007,1,0,5,26,12,0,4,1
1533548291254040,1,3,2,6,-3,-2,0,3
1533548291254040,-1,0,-3,-13,-12,1,-9,-2
1533548291273978,0,1,5,23,0,1,1,1
1533548291273978,-2,-5,-8,-30,-14,2,3,-3
1533548291275978,-1,-2,1,5,30,3,0,2
1533548291275978,0,0,3,4,13,1,1,-1
1533548291287979,-1,2,4,9,-4,2,-8,-2
1533548291287979,-3,-8,-24,-62,-7,-7,14,0
1533548291296978,-2,-2,4,1,-7,-5,-3,-3
1533548291296978,0,1,1,15,-7,-3,4,2
1533548291311978,-1,2,2,6,-7,0,2,0
1533548291311978,4,0,-3,5,5,-1,-8,-2
1533548291314039,0,-1,6,11,6,1,2,3
1533548291314039,-2,-2,-2,-10,0,-5,0,0
1533548291333980,-2,2,2,14,-10,-2,-3,-5
1533548291333980,-3,1,1,-9,-5,-2,-10,-3
1533548291335977,1,3,-1,0,8,1,-1,-1
1533548291335977,2,-1,-1,6,15,-2,1,2
1533548291348976,1,-2,-1,-5,2,0,-2,-1
1533548291348976,1,3,12,54,16,3,-2,-1
1533548291365037,-4,-6,-16,-79,-18,-3,-4,-2
1533548291365037,-3,0,0,5,-9,3,2,-2
1533548291371978,-2,-3,-3,4,-1,-1,-1,3
1533548291371978,-1,0,2,2,9,0,-1,-6
1533548291374038,3,3,7,43,-2,0,1,-2
1533548291374038,-2,-1,-5,-17,-12,-3,-3,-4
1533548291393976,1,-2,-6,-10,-8,-3,3,2
1533548291393976,-1,-2,-1,1,33,3,4,4
1533548291395981,0,2,5,5,-6,1,2,0
1533548291395981,-2,-4,-3,-3,-31,-4,-5,-2
1533548291416976,-4,-3,-2,1,41,2,1,3
1533548291416976,-1,-1,3,-21,-15,-6,0,-1
1533548291419976,-1,1,4,32,-5,-4,-4,-1
1533548291419976,-2,1,-1,4,19,2,-1,0
1533548291431976,2,-2,-5,-22,-36,-3,-7,-4
1533548291431976,1,0,0,7,-13,-5,16,-2
1533548291434037,0,0,-1,8,25,2,-3,-1
1533548291434037,-3,-1,-4,-8,-13,-3,2,-2
1533548291453976,1,2,4,23,7,-4,0,-1
1533548291453976,0,-4,-10,-61,-3,-1,-4,0
1533548291455975,2,0,5,16,-11,-2,-3,-1
1533548291455975,-1,-2,-3,7,17,1,0,4
1533548291476977,-2,-1,-3,-20,-6,1,-2,-1
1533548291476977,0,2,-2,-14,-13,-3,-2,-3
1533548291479037,0,-4,-8,-1,36,0,2,-1
1533548291479037,1,0,2,-5,-9,-3,-1,-3
1533548291491975,-2,-2,5,4,6,0,2,-1
1533548291491975,0,0,2,4,-18,-2,-2,0
1533548291494037,-1,0,-1,4,13,3,3,2
1533548291494037,2,-1,2,7,-3,0,3,0
1533548291513975,-4,-1,0,5,0,-2,-6,-5
1533548291513975,-4,-3,-8,-43,-7,-3,-15,-3
1533548291515974,-1,0,1,-5,-14,-2,24,5
1533548291515974,0,-1,1,4,8,0,1,-1
1533548291536975,2,0,0,-2,-9,4,5,9
1533548291536975,1,-1,2,35,13,6,-4,-7
1533548291539035,-2,0,4,9,-12,4,-1,-7
1533548291539035,-2,-6,-8,-49,0,-2,-4,-2
1533548291550974,0,0,4,18,8,1,5,2
1533548291550974,-3,1,-4,10,5,-3,-2,2
1533548291566035,-5,-5,-14,-35,-30,-4,-6,2
1533548291566035,-2,-1,-2,7,10,-1,1,1
1533548291573973,2,1,-1,1,-19,-4,-6,-2
1533548291573973,3,2,4,7,0,-3,5,4
1533548291576973,1,3,2,13,1,-3,-5,-3
1533548291576973,0,0,5,17,-9,-2,-4,0
1533548291596974,0,-4,-12,-44,2,-2,10,-4
1533548291596974,1,0,4,10,7,3,-10,2
1533548291599006,0,-1,5,9,0,-1,-2,3
1533548291599006,0,-1,1,-6,-5,-1,-19,-6
1533548291610973,-2,-2,-3,-5,-4,-1,29,1
1533548291610973,-2,0,2,7,0,2,10,4
1533548291617973,-1,-4,-8,6,-12,-5,-13,-2
1533548291617973,-1,1,1,-10,8,-4,-2,5
1533548291633974,1,2,2,-1,1,-5,-9,-13
1533548291633974,-3,-2,-3,-5,7,-1,2,-3
1533548291635974,0,1,9,32,-1,0,-4,0
1533548291635974,0,-1,-8,-40,-13,-3,6,-4
1533548291657035,-2,0,0,11,1,0,-4,3
1533548291657035,1,-4,-4,-9,-4,0,1,0
1533548291662972,0,0,3,4,2,-3,-5,-2
1533548291662972,-1,3,6,29,-2,2,4,3
1533548291670972,-4,-3,-14,-51,-5,-1,-9,0
1533548291670972,1,0,1,15,8,1,-1,-2
1533548291677973,-1,0,0,-30,-11,-2,1,2
1533548291677973,1,-3,-6,6,3,0,-8,-2
1533548291693972,1,0,6,22,0,1,13,3
1533548291693972,1,0,-2,7,14,-2,6,0
1533548291695972,0,-4,-2,-29,-31,-4,-9,-4
1533548291695972,-2,2,2,29,18,-2,7,0
1533548291716972,-1,-1,3,-6,13,-3,-11,0
1533548291716972,-6,-1,-11,-11,35,-7,1,0
1533548291719005,-1,-1,-1,1,-2,-1,5,-1
1533548291719005,-3,-2,-3,-15,-14,-13,-3,-1
1533548291730971,3,1,4,22,-11,0,-4,-1
1533548291730971,3,0,3,-1,-9,14,0,10
1533548291737972,-1,0,-3,-10,8,15,-4,-11
1533548291737972,4,0,5,24,-5,13,1,-2
1533548291753972,0,-2,-1,24,10,5,-4,-3
1533548291753972,0,0,2,13,-14,4,3,-1
1533548291755971,-4,-6,-15,-62,-5,-1,-3,0
1533548291755971,-3,-3,-4,-14,0,-2,-3,1
1533548291776971,0,1,1,0,-3,-4,5,-2
1533548291776971,-1,0,4,26,-1,-2,-5,-6
1533548291779033,1,4,9,33,12,-2,3,2
1533548291779033,-1,-1,-6,-17,-6,-1,-1,-3
1533548291790972,0,-3,-3,-5,-57,-3,-2,1
1533548291790972,4,1,2,13,86,5,-1,-4
1533548291797971,0,-2,-6,-10,-3,-6,1,0
1533548291797971,1,2,2,-6,-3,1,12,3
1533548291813973,-2,0,-1,-6,16,2,-5,-2
1533548291813973,-6,-2,1,5,-34,-8,1,-1
1533548291815970,-1,-5,-3,-37,2,-7,-2,1
1533548291815970,0,-4,-5,0,3,-3,-2,6
1533548291836972,-1,-3,2,-6,22,1,-4,-4
1533548291836972,0,0,2,17,-38,-1,-2,1
1533548291839031,-1,-1,-1,8,31,3,4,2
1533548291839031,1,5,8,22,-10,0,-4,-2
1533548291850970,1,4,4,17,6,6,-2,0
1533548291850970,-2,-3,-13,-42,-10,6,-17,-4
1533548291857970,0,1,5,17,-14,4,18,4
1533548291857970,-3,-1,-6,-13,-6,-2,-5,-2
1533548291873969,-5,-1,-1,15,19,3,9,2
1533548291873969,0,1,1,-5,-11,-7,-3,-5
1533548291875970,0,0,6,26,-9,-12,-10,-1
1533548291875970,-2,-4,-4,-28,1,-5,0,0
1533548291896970,-2,1,6,4,4,-4,-5,1
1533548291896970,1,-2,6,5,-16,3,6,1
1533548291898968,-1,-3,-9,-18,8,3,-2,-4
1533548291898968,2,1,6,19,2,7,2,-5
1533548291911030,0,0,-3,-8,-9,1,-4,-3
1533548291911030,2,0,-4,-19,3,3,5,-3
1533548291920002,1,1,5,32,-7,3,-1,6
1533548291920002,2,2,-1,-9,-10,-3,0,-10
1533548291933969,0,3,1,18,21,-4,-7,-1
1533548291933969,-3,-2,-10,-21,-4,-5,-1,-1
1533548291935969,-3,0,1,17,10,6,-11,-2
1533548291935969,0,-2,-3,-8,-16,5,4,5
1533548291956969,1,-1,7,15,-5,3,-1,4
